desired_joint, measured_joint
0.000701588, 0.00191748
0.000668711, 0.00191748
0.000636643, 0.00191748
0.000605392, 0.00191748
0.000574963, 0.00191748
0.000545362, 0.00191748
0.000516593, 0.00182161
0.00048866, 0.00182161
0.000461565, 0.00182161
0.000435312, 0.00191748
0.000409902, 0.00182161
0.000385336, 0.00191748
0.000361613, 0.00182161
0.000338734, 0.00182161
0.000316698, 0.00182161
0.000295501, 0.00182161
0.000275141, 0.00182161
0.000255614, 0.00172573
0.000236916, 0.00172573
0.000219041, 0.00172573
0.000201983, 0.00172573
0.000185735, 0.00172573
0.000170289, 0.00162986
0.000155635, 0.00172573
0.000141764, 0.00162986
0.000128665, 0.00172573
0.000116326, 0.00162986
0.000104735, 0.00162986
9.38786e-05, 0.00153398
8.37414e-05, 0.00162986
7.43082e-05, 0.00153398
6.55624e-05, 0.00153398
5.74864e-05, 0.00162986
5.00616e-05, 0.00153398
4.32683e-05, 0.00153398
3.70858e-05, 0.00153398
3.14924e-05, 0.00153398
2.64652e-05, 0.00153398
2.19802e-05, 0.00153398
1.80124e-05, 0.00153398
1.45357e-05, 0.00143811
1.15227e-05, 0.00143811
8.94506e-06, 0.00143811
6.77308e-06, 0.00143811
4.97603e-06, 0.00143811
3.52194e-06, 0.00143811
2.37767e-06, 0.00143811
1.50884e-06, 0.00143811
8.79875e-07, 0.00143811
4.53942e-07, 0.00143811
1.92966e-07, 0.00143811
5.76094e-08, 0.00143811
7.25568e-09, 0.00143811
6.93889e-18, 0.00143811
6.93889e-18, 0.00143811
6.93889e-18, 0.00143811
6.93889e-18, 0.00143811
6.93889e-18, 0.00134224
6.93889e-18, 0.00143811
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00143811
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00143811
6.93889e-18, 0.00134224
6.93889e-18, 0.00143811
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
